admin4Name_en,admin4Name_alias,admin4Pcode,admin3Name_en,admin3Name_alias,admin3Pcode,admin2Name_en,admin2Name_alias,admin2Pcode,admin1Name_en,admin1Name_alias,admin1Pcode,admin0Name_en,admin0Name_alias,admin0Pcode
Paranahalmillewa,Paranahalmillewa,LK7109010,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Lolugaswewa,Lolugaswewa,LK7109015,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Puhudivula,Puhudivula,LK7109020,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Heerallugama,Heerallugama,LK7109025,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Ethakada,Ethakada,LK7109030,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Etaweeragollewa,Etaweeragollewa,LK7109035,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kadawath Rambewa,Kadawath Rambewa,LK7109040,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Maha Kumbukgollewa,Maha Kumbukgollewa,LK7109045,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kidawarankulama,Kidawarankulama,LK7109050,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Anekattiya,Anekattiya,LK7109055,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Periyakulama,Periyakulama,LK7109060,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Poonewa,Poonewa,LK7109065,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Isinbessagama,Isinbessagama,LK7109070,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Mahadivulwewa,Mahadivulwewa,LK7109075,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kidagalegama,Kidagalegama,LK7109080,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Moragoda,Moragoda,LK7109085,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Unagaswewa,Unagaswewa,LK7109090,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kirigalwewa,Kirigalwewa,LK7109095,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Angunochchiya,Angunochchiya,LK7109100,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Ekirikanda,Ekirikanda,LK7109105,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Railway Town,Railway Town,LK7109110,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kadawathgama,Kadawathgama,LK7109115,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kuda Kumbukgollewa,Kuda Kumbukgollewa,LK7109120,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Yakawewa,Yakawewa,LK7109125,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Thammenna Elawaka,Thammenna Elawaka,LK7109130,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Puleliya,Puleliya,LK7109135,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Viralmurippuwa,Viralmurippuwa,LK7109140,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Walpola,Walpola,LK7109145,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Katuwela,Katuwela,LK7109150,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Medawachchiya West,Medawachchiya West,LK7109155,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Medawachchiya East,Medawachchiya East,LK7109160,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kanadara Divulwewa,Kanadara Divulwewa,LK7109165,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Helambagaswewa,Helambagaswewa,LK7109170,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Sangilikanadarawa,Sangilikanadarawa,LK7109175,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Lindawewa,Lindawewa,LK7109180,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Karambankulama,Karambankulama,LK7109185,Medawachchiya,Medawachchiya,LK7109,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Dematamalgama,Dematamalgama,LK7112005,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Thanthirimale,Thanthirimale,LK7112010,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Nelumvila,Nelumvila,LK7112015,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Sandamaleliya,Sandamaleliya,LK7112020,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Thuppitiyawa,Thuppitiyawa,LK7112025,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Ethdathkalla,Ethdathkalla,LK7112030,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Randoowa,Randoowa,LK7112035,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Palugaswewa,Palugaswewa,LK7112040,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Mannaram Junction,Mannaram Junction,LK7112045,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kuda Vilachchiya,Kuda Vilachchiya,LK7112050,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Mahavillachchiya,Mahavillachchiya,LK7112055,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Pemaduwa,Pemaduwa,LK7112060,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kiralpetiyawa,Kiralpetiyawa,LK7112065,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Navodagama,Navodagama,LK7112070,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Oyamaduwa,Oyamaduwa,LK7112075,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Helambawewa,Helambawewa,LK7112080,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Dunumadalawa,Dunumadalawa,LK7112085,Mahawilachchiya,Mahawilachchiya,LK7112,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Helambagaswewa,Helambagaswewa,LK7115005,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Asirikgama,Asirikgama,LK7115010,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Gambirigaswewa,Gambirigaswewa,LK7115015,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Aluthgama,Aluthgama,LK7115020,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Galpottegama,Galpottegama,LK7115025,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Maha Ehetuwewa,Maha Ehetuwewa,LK7115030,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Maningamuwa,Maningamuwa,LK7115035,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Elayapattuwa,Elayapattuwa,LK7115040,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Diganegama,Diganegama,LK7115045,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Karambewa,Karambewa,LK7115050,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Galkadawala,Galkadawala,LK7115055,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Poowarsankulama,Poowarsankulama,LK7115060,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Paniyankadawala,Paniyankadawala,LK7115065,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Parasangaswewa,Parasangaswewa,LK7115070,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Mankadawala,Mankadawala,LK7115075,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Saliyapura,Saliyapura,LK7115080,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Ashokaramaya,Ashokaramaya,LK7115085,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Perimiyankulama,Perimiyankulama,LK7115090,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Katukeliyawa,Katukeliyawa,LK7115095,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Pusiyankulama,Pusiyankulama,LK7115100,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Mahamankadawala,Mahamankadawala,LK7115105,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Ilandagahawewa,Ilandagahawewa,LK7115110,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Vihara Kallanchiya,Vihara Kallanchiya,LK7115115,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Vihara Palugama,Vihara Palugama,LK7115120,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Devanampiyathissapura,Devanampiyathissapura,LK7115125,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Abhayawewa,Abhayawewa,LK7115130,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Pethispura,Pethispura,LK7115135,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Bandara Puliyankulama,Bandara Puliyankulama,LK7115140,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Jayanthi Gramaya,Jayanthi Gramaya,LK7115145,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Theppankulama,Theppankulama,LK7115150,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Thannayamkulama,Thannayamkulama,LK7115155,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Saliya Mawatha,Saliya Mawatha,LK7115160,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Shuddha Nagaraya,Shuddha Nagaraya,LK7115165,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Thisawewa,Thisawewa,LK7115170,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Wessagiriya,Wessagiriya,LK7115175,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Isurumuniya,Isurumuniya,LK7115180,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Pandulagama,Pandulagama,LK7115185,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Pahalagama,Pahalagama,LK7115190,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Mahabulankulama,Mahabulankulama,LK7115195,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Ulukkulama,Ulukkulama,LK7115200,Nuwaragam Palatha Central,Nuwaragam Palatha Central,LK7115,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kolibendawewa,Kolibendawewa,LK7118005,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Medagama,Medagama,LK7118010,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kadurugasdamana,Kadurugasdamana,LK7118015,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Siyambalagaswewa,Siyambalagaswewa,LK7118020,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Katukeliyawa,Katukeliyawa,LK7118025,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Wahamalgollewa Track 05,Wahamalgollewa Track 05,LK7118030,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Sangilikanadarawa,Sangilikanadarawa,LK7118035,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Diviyaudabendawewa,Diviyaudabendawewa,LK7118040,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Thalgahawewa,Thalgahawewa,LK7118045,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Galkandegama,Galkandegama,LK7118050,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Balahondawewa,Balahondawewa,LK7118055,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Pihimbiyagollewa,Pihimbiyagollewa,LK7118060,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Galweeragollewa,Galweeragollewa,LK7118065,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Ambagahawewa,Ambagahawewa,LK7118070,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Thamarahalmillewa,Thamarahalmillewa,LK7118075,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Wewelketiya,Wewelketiya,LK7118080,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Ihala Kolongaswewa,Ihala Kolongaswewa,LK7118085,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Konakumbukwewa,Konakumbukwewa,LK7118090,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kedewa,Kedewa,LK7118095,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kallanchiya,Kallanchiya,LK7118100,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Gonewa,Gonewa,LK7118105,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Ikirigollewa,Ikirigollewa,LK7118110,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Wahamalgollewa,Wahamalgollewa,LK7118115,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Wahamalgollewa Track 03,Wahamalgollewa Track 03,LK7118120,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Pallankulama,Pallankulama,LK7118125,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Mahawewa,Mahawewa,LK7118130,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Pandukabhayapura,Pandukabhayapura,LK7118135,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Katupuliyankulama,Katupuliyankulama,LK7118140,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Sandamalgama,Sandamalgama,LK7118145,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Rambewa,Rambewa,LK7118150,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Nabadagaswewa,Nabadagaswewa,LK7118155,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Mahakanadarawa R. B. Track 02,Mahakanadarawa R. B. Track 02,LK7118160,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kapiriggama,Kapiriggama,LK7118165,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Peenagama,Peenagama,LK7118170,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Meemalwewa,Meemalwewa,LK7118175,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Rotawewa,Rotawewa,LK7118180,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
Kudagama,Kudagama,LK7118185,Rambewa,Rambewa,LK7118,Anuradhapura,Anuradhapura,LK71,North Central,North Central,LK7,Sri Lanka,Sri Lanka,LK
